genre_ids,original_language,original_title,overview,popularity,poster_path,vote_average,title
[35],en,This Is 40,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",16.332,/qoK8bMRM9qBObxLSkW9nQ5P9XhE.jpg,5.889,This Is 40
[27],en,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,14.044,/hF6ORyihtAWHqKkIQI8BSpLQyON.jpg,5.9,Sinister 2
"[27, 9648]",en,Paranormal Activity 3,"In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.",24.125,/9nYranPiWdNmbD5PRPPSL7VUFTS.jpg,5.9,Paranormal Activity 3
"[35, 10749]",en,New Year's Eve,The lives of several couples and singles in New York intertwine over the course of New Year's Eve.,23.658,/TroWD1BdcLEL7Ycqv4kkCRw7KJ.jpg,5.9,New Year's Eve
"[27, 28, 14]",en,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",34.76,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,5.9,Legion
"[35, 18]",en,Funny People,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",9.387,/gEYKD5cWCBGg8Za3hhwDBk3gEsP.jpg,5.883,Funny People
"[18, 10749, 53]",en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",147.185,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,5.9,Fifty Shades of Grey
"[27, 53]",en,Child's Play 3,"Eight years after seemingly destroying the killer doll, teen Andy Barclay is placed in a military school, and the spirit of Chucky returns to renew his quest and seek vengeance after being recreated from a mass of melted plastic.",24.389,/6toMk9OCuDYEEf733Bzlq3yiw3z.jpg,5.879,Child's Play 3
"[16, 35, 10751]",en,Barnyard,"When the farmer's away, all the animals play, and sing, and dance. Eventually, though, someone has to step in and run things, a responsibility that ends up going to Otis, a carefree cow.",19.224,/vPu2TfokecRICi9ScwtHh41RM4i.jpg,5.879,Barnyard
"[18, 27, 53]",en,The Eye,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.",16.503,/9N3znJ8sHH2EQjARCrUpxMj3hWd.jpg,5.9,The Eye
"[27, 878]",en,Splice,"Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",18.015,/4oqaWnO3dKYAt3vZWAD4oLfOXOC.jpg,5.877,Splice
"[18, 878, 53]",en,Awake,"After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",12.835,/d8WJFQyNNAEmuGeDwxPhBpx0G4B.jpg,5.876,Awake
"[53, 80, 18, 9648]",en,Suburbicon,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",14.136,/yqYwf0kPK2SaCWM80msl4nYK6U7.jpg,5.875,Suburbicon
"[35, 18]",en,The Rum Diary,"Tired of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, itinerant journalist Paul Kemp travels to the pristine island of Puerto Rico to write for a local San Juan newspaper run by the downtrodden editor Lotterman. Adopting the rum-soaked lifestyle of the late ‘50s version of Hemingway’s 'The Lost Generation', Paul soon becomes entangled with a very attractive American woman and her fiancée, a businessman involved in shady property development deals.  It is within this world that Kemp ultimately discovers his true voice as a writer and integrity as a man.",9.539,/uErFROiMrpk7owQWKK3bpD4hSJs.jpg,5.875,The Rum Diary
"[878, 28, 80]",en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",25.39,/pStzjTRqeU7QdJYsoofJEfFvaNz.jpg,5.874,RoboCop
"[27, 53]",en,The Wolfman,"Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.",31.032,/fQqPoAHvHicie1ttuiV2q0yv9V7.jpg,5.87,The Wolfman
"[28, 35, 80]",en,Beverly Hills Cop III,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",14.196,/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,5.869,Beverly Hills Cop III
"[27, 53]",en,Friday the 13th Part III,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naïve counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason, who stalks them at every turn...",22.582,/mYkbmw6umfbvPYBwkcOJsKbTCQ1.jpg,5.9,Friday the 13th Part III
"[28, 80, 53]",en,Hitman: Agent 47,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,38.966,/cx9AOBOv9Qf5ufZYQMbfTV7w7VY.jpg,5.868,Hitman: Agent 47
"[28, 12, 878, 53]",en,Escape from L.A.,Into the 9.6-quaked Los Angeles of 2013 comes Snake Plissken. His job: wade through L.A.'s ruined landmarks to retrieve a doomsday device.,17.658,/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg,5.868,Escape from L.A.
"[12, 18, 28]",en,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",42.258,/uaDj37JtvLan9tihxZ18e6qL33b.jpg,5.9,Exodus: Gods and Kings
"[10751, 35, 10749, 18]",en,RV,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the Munro family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",21.864,/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,5.9,RV
[35],en,The Big Wedding,"To the amusement of their adult children and friends, long-divorced couple Don and Ellie Griffin are forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative Catholic biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",12.222,/ooSGwWVJRp81ErEH7VmTmVwjoMc.jpg,5.865,The Big Wedding
"[16, 10751]",en,Gnomeo & Juliet,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",22.541,/vVQwgfS9gSFviVT4gS7tZAmhRFc.jpg,5.863,Gnomeo & Juliet
"[16, 10751, 35, 878, 12]",en,Planet 51,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",17.034,/x7Itcg3ZdExKwdKguy73WPEqosW.jpg,5.9,Planet 51
"[28, 27, 878]",en,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.",26.321,/r6ycjrStmmAqiY1oDjAli9NArCa.jpg,5.9,Blade: Trinity
"[35, 14]",en,Little Nicky,"After the lord of darkness decides he will not cede his throne to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",20.648,/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg,5.9,Little Nicky
"[53, 28, 9648]",en,Abduction,"For many years, Nathan Harper has had the uneasy feeling that life with his family isn't quite what it seems. As he draws closer to uncovering the truth, he is hunted by assassins, forcing him to flee with his neighbor, Karen, the only person he can trust.",16.892,/4vqkl1w4eSTMdIcL9IrBzln58Wy.jpg,5.859,Abduction
"[53, 28, 12, 878]",en,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him.",38.364,/9b0Im7SfedHiajTwzSL9zGyBI7M.jpg,5.9,Battleship
[35],fr,Rien à déclarer,"During the elimination of the Belgian/French border in the 90s, a Belgian customs officer is forced to team up with one of his French counterparts.",13.387,/vqJmmfVavVX9F9De3LQLDlGPc6D.jpg,5.9,Nothing to Declare
[35],en,Four Rooms,It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.,15.802,/pyCk5JgtRZwRxnXwfrvyzukaKue.jpg,5.858,Four Rooms
"[28, 35, 10751]",en,The Spy Next Door,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",22.535,/nJJrceb2xHGIA0irADX0JvWSIHT.jpg,5.857,The Spy Next Door
"[10751, 35]",en,Dennis the Menace,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.,25.464,/t642WwGifbQ2fEuKTJRgpPzsgtX.jpg,5.9,Dennis the Menace
"[35, 80]",en,Identity Thief,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",15.212,/lIliJCGoWT6tEVaDivLpXEf038w.jpg,5.854,Identity Thief
"[28, 35, 10749]",en,The Bounty Hunter,"Milo Boyd, a down-on-his-luck bounty hunter, thinks he's seeing an upswing in fortune when he gets a call to bring in his bail-jumping ex-wife, a reporter named Nicole. Milo considers the job an easy payday, but Nicole quickly escapes to chase a lead on a murder case. The former spouses play an escalating game of one-upmanship, until they suddenly find themselves on the run for their lives.",15.255,/fJPKar0jnAsS09l3xfP6LL8sUkX.jpg,5.9,The Bounty Hunter
"[12, 28, 18, 53]",en,Poseidon,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",30.74,/1ma5b9XLCziCHzQP0Zy1Y1PqNyM.jpg,5.854,Poseidon
"[14, 35, 18]",en,The Cobbler,"Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",19.039,/k6CYisrf2J2FXzvSXVJSscHc7Kj.jpg,5.853,The Cobbler
"[27, 53]",en,A Nightmare on Elm Street 4: The Dream Master,"Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her new friend, Alice.",23.677,/boStYG7jKdoIZTduiOOsUVknD13.jpg,5.9,A Nightmare on Elm Street 4: The Dream Master
"[28, 14]",en,Mortal Kombat,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",21.942,/4mOgzwsE841sm3TPPtKLq9NrNFt.jpg,5.852,Mortal Kombat
"[18, 27, 9648]",en,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",12.407,/nzkPqO2bp251UqnpjfJ7R90in7.jpg,5.851,It Comes at Night
"[53, 878]",en,Autómata,"Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",18.487,/h7SEtIWOfLsuCWhQgflev7ppRPq.jpg,5.8,Automata
"[28, 12, 878]",en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",67.371,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,5.849,2012
"[35, 10749]",en,The Five-Year Engagement,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",13.583,/drsY910CSoSkROYypNVwUxI875T.jpg,5.847,The Five-Year Engagement
"[14, 28, 12, 18]",en,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",31.282,/9jSI7saUX9Qz0JLh19jX2ulEwL7.jpg,5.845,Jack the Giant Slayer
"[27, 9648]",en,Cam,A young camgirl discovers that she’s inexplicably been replaced on her site with an exact replica of herself.,9.676,/p7m3sSQhnoT2uuxUsxF4mQX6opr.jpg,5.8,Cam
"[28, 12, 35, 80, 53]",en,Charlie's Angels,"The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",38.527,/llwGYMS9UyPyKRusQVM4qTOQHMT.jpg,5.8,Charlie's Angels
"[12, 14, 28, 53]",en,Cirque du Freak: The Vampire's Assistant,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",22.12,/3Z2f50SKyHMWLLFH8OsV6hFoKLF.jpg,5.8,Cirque du Freak: The Vampire's Assistant
"[12, 14, 28, 35, 53]",en,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",23.219,/v6J7QGCSrtvwvqAt6783BbO3h61.jpg,5.839,The Brothers Grimm
"[12, 35]",en,Crocodile Dundee II,Australian outback expert protects his New York love from gangsters who've followed her down under.,15.762,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,5.837,Crocodile Dundee II
"[28, 53, 80]",en,Ava,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,25.577,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,5.836,Ava
"[35, 9648, 80, 12, 10751]",en,The Pink Panther,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.",20.939,/57ViRkdsddHLK32W8Nf3ZPLSAu4.jpg,5.8,The Pink Panther
"[18, 53, 80]",en,Only God Forgives,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death.",10.969,/kWjjFSng1JttmDRwDROoGcIArEh.jpg,5.832,Only God Forgives
"[12, 16, 35, 10751]",en,Open Season 2,"After falling head over hooves in love with Giselle, Elliot's road to the altar takes a slight detour when Mr. Weenie is kidnapped by a group of pampered pets determined to return him to his owners.",15.158,/lM4bahouPblYcfngZtnNSkaWxCU.jpg,5.832,Open Season 2
[35],en,Drillbit Taylor,"Dealing with a sociopathic school bully, three high school freshmen hire a low-budget bodyguard to protect them, not realizing he is just a homeless beggar and petty thief looking for some easy cash.",13.455,/shqO696kFnM8Z4ODa3JglcjP97u.jpg,5.8,Drillbit Taylor
"[28, 80, 53, 35, 18]",en,Cold Pursuit,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",28.678,/cO802woIgZsLbOWPUSsleobKyDp.jpg,5.831,Cold Pursuit
"[10749, 35]",en,Failure to Launch,"At 35, Tripp has an interesting job, a hip car, a passion for sailing, an active dating life, and a great house - trouble is, he still lives with his parents, Al and Sue, who are not happy about it. Al and Sue are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to help. In desperation to push Tripp out of the nest once and for all, Al and Sue hatch a plan to hire Paula, an ""interventionist,"" who has a formula in these cases.",21.378,/wQrNTe7VDytVDet9Jus6RDKEPYZ.jpg,5.8,Failure to Launch
"[18, 10749]",fr,Un moment d'égarement,"Antoine and Laurent, old friends, spend their vacation in Corsica with their respective daughters: seventeen-year-old Louna and eighteen-year-old Marie. One evening at the beach, Louna seduces Laurent. Louna is in love, but for Laurent it was nothing more than a momentary distraction. Without revealing her lover's name, Louna confides in her father, who tries by any means to discover who his daughter's lover is. How long will the secret be able to be kept hidden?",14.782,/fLwbV87gyp5h0BmV7tNtnkmFimL.jpg,5.83,One Wild Moment
[35],en,The Boss,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",11.175,/q6TAy2EWMpuT6gpxlO3ofj0RYrq.jpg,5.83,The Boss
"[35, 18]",en,A Hologram for the King,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",9.123,/wmjWGb2tqtOA4XPnK1tpIfzRtSQ.jpg,5.8,A Hologram for the King
"[14, 28, 35]",en,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,22.06,/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg,5.8,R.I.P.D.
"[18, 9648, 53]",en,Deep Water,A well-to-do husband who allows his wife to have affairs in order to avoid a divorce becomes a prime suspect in the disappearance of her lovers.,48.173,/6yRMyWwjuhKg6IU66uiZIGhaSc8.jpg,5.829,Deep Water
[35],en,21 & Over,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",13.124,/ruPRsaWpSbHv2085k1bO2HbSAUV.jpg,5.828,21 & Over
"[28, 27, 878]",en,Resident Evil: Retribution,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.",3.452,/ohdUDWVlcbuWphaLu6wS91xdJ73.jpg,5.828,Resident Evil: Retribution
[27],en,Hostel: Part II,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",19.149,/qB20aiY8Ah3pQikkBxm3j7jQVc8.jpg,5.826,Hostel: Part II
"[18, 53, 80]",en,The Captive,"Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she's still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance.",19.684,/wLoFxTZFEfAzFLk2qSoPbcz58Jb.jpg,5.825,The Captive
[35],en,The Campaign,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,13.032,/8EmSOuh7gPIL22nVHaqqhzXwGQU.jpg,5.825,The Campaign
"[35, 18]",en,That's My Boy,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",37.148,/bWGzvRYaQR2hbj0btCqMIprEHfy.jpg,5.823,That's My Boy
[35],en,Neighbors 2: Sorority Rising,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,22.012,/gu3PEiV2uEUXYWbmg1Oiw21Waa.jpg,5.8,Neighbors 2: Sorority Rising
"[9648, 878, 53]",en,The X Files: I Want to Believe,"Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.",13.833,/3zQMhutUMJP6lK49x7i2YfsOHL9.jpg,5.8,The X Files: I Want to Believe
"[27, 53]",en,Ma,"Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",22.966,/6n7ASmQ1wY2cxTubFFGlcvPpyk7.jpg,5.8,Ma
"[27, 53]",en,Cult of Chucky,"Confined to an asylum for the criminally insane for the past four years, Nica is wrongly convinced that she, not Chucky, murdered her entire family... until a string of grisly deaths occur after her psychiatrist introduces a new group therapy tool -- a ""Good Guy"" doll.",28.428,/r5JUiMYfatwYeDkxkLWYUx5GIjY.jpg,5.817,Cult of Chucky
"[80, 35]",en,Big Momma's House,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",20.828,/5YoSFqpTz5qIxsX61CPMGKONQIY.jpg,5.817,Big Momma's House
"[28, 80]",en,Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.",16.67,/oOvKJgYUIpfswGHAdW6159bPbvM.jpg,5.8,Punisher: War Zone
"[35, 80]",en,Analyze That,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",11.596,/av1JZYL0F1OJyaKw40YKCimyv16.jpg,5.817,Analyze That
"[10751, 35]",en,Beethoven,"The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",21.019,/mVb3r5ZOeopEbCbx6kuIAjUz20F.jpg,5.814,Beethoven
"[878, 28]",en,Judge Dredd,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",19.513,/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg,5.813,Judge Dredd
"[35, 80]",en,Starsky & Hutch,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",13.756,/fmBYVkBjhVspPv3GGus84qhBo1a.jpg,5.811,Starsky & Hutch
"[28, 53, 878]",en,Death Race 2,"In the world's most dangerous prison, a new game is born: Death Race. The rules of this adrenaline-fueled blood sport are simple, drive or die. When repentant convict Carl Lucas discovers there's a price on his head, his only hope is to survive a twisted race against an army of hardened criminals and tricked-out cars.",25.313,/80mBFNVvak2bA9TJN1MD0yM7Lfi.jpg,5.81,Death Race 2
"[28, 14, 27, 53]",en,Priest,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",27.765,/fYHiA7LPGl9DG7m3DUs0Td1VMcO.jpg,5.8,Priest
"[35, 10751, 14]",en,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",34.59,/wEssFe5LCywsLfAcwELVXE38Fbj.jpg,5.8,Alvin and the Chipmunks
"[35, 10749]",en,Trainwreck,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",24.891,/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,5.806,Trainwreck
"[878, 12, 53]",en,The Core,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",26.006,/iMPR3OFhKNVvJw4eZoRhf9RzfHJ.jpg,5.806,The Core
"[35, 18]",en,Young Adult,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",14.364,/4tGMz5xUs9sk8X9B28G6UalHK1d.jpg,5.8,Young Adult
[35],en,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",45.982,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,5.805,Scary Movie 2
